"","MO","SC","UA","PD","AD","State","Age","Sex","UK_2026","UK_2026Copula","Japan","JapanCopula","SouthKorea","SouthKoreaCopula","Netherlands","NetherlandsCopula","China","ChinaCopula","Spain","SpainCopula","Germany","GermanyCopula","Pakistan","PakistanCopula","Australia","AustraliaCopula","Belgium","BelgiumCopula","Canada","CanadaCopula","Denmark","DenmarkCopula","France","FranceCopula","Hungary","HungaryCopula","Iran","IranCopula","Italy","ItalyCopula","Malaysia","MalaysiaCopula","Poland","PolandCopula","Portugal","PortugalCopula","Romania","RomaniaCopula","Taiwan","TaiwanCopula","Thailand","ThailandCopula","Trinidad_and_Tobago","Trinidad_and_TobagoCopula","USA","USACopula","Singapore","SingaporeCopula","England_2018","England_2018Copula"
"48",1,2,3,1,3,12313,"18-34","male",0.216,0.30738569,0.549,0.44774375,0.488,0.48368667,0.231,0.2214811,0.436,0.31216806,0.212,0.3631368,0.524,0.37514813,0.482,NA,0.315,0.32756138,0.241,0.27340551,0.433,0.36533598,0.312,0.17622553,0.221,0.45828192,0.425,0.26055071,0.46,0.04628837,0.575,0.28240747,0.512,0.3463992,0.478,0.57560309,0.162,0.40437848,0.533,0.56391546,-0.032,0.02088751,0.31,0.37529437,0.587,0.43949503,0.418,0.22367069,-0.051,0.05215929,0.216,0.38112099
"49",1,2,3,2,1,12321,"18-34","male",0.329,0.62822529,0.581,0.61286539,0.609,0.62880104,0.47,0.55952374,0.549,0.54068954,0.267,0.63260773,0.477,0.64284873,0.628,NA,0.602,0.64619053,0.363,0.60867794,0.668,0.6025011,0.617,0.64509796,0.313,0.70299305,0.603,0.58465665,0.614,0.35208259,0.69,0.58874971,0.544,0.5882729,0.628,0.75328329,0.214,0.64658021,0.667,0.7266323,0.129,0.39303394,0.348,0.63559997,0.662,0.64994413,0.547,0.54388483,0.081,0.43212666,0.329,0.62472552
"50",1,2,3,2,2,12322,"18-34","male",0.258,0.4978981,0.518,0.52530818,0.566,0.57004696,0.346,0.41516446,0.463,0.42815156,0.205,0.51773495,0.477,0.54091522,0.592,NA,0.505,0.54514809,0.26,0.47861026,0.605,0.50805242,0.549,0.46991358,0.223,0.62320851,0.525,0.4682916,0.516,0.18080328,0.638,0.46032186,0.463,0.48878071,0.602,0.70105249,0.177,0.55212169,0.613,0.66888684,-0.025,0.22569369,0.316,0.53674629,0.651,0.56319594,0.498,0.40557805,-0.069,0.26934258,0.258,0.51430878
"51",1,2,3,2,3,12323,"18-34","male",0.093,0.22006641,0.469,0.41154369,0.451,0.44312198,0.145,0.13080589,0.344,0.23718036,0.123,0.29918205,0.412,0.2738196,0.447,NA,0.247,0.260911,0.157,0.17401564,0.388,0.30163835,0.25,0.08186924,0.109,0.40088332,0.345,0.1949745,0.385,-0.06700345,0.52,0.19908641,0.458,0.27993725,0.421,0.51576153,0.052,0.33952723,0.461,0.52290546,-0.153,-0.0718613,0.238,0.32897943,0.523,0.35350817,0.374,0.13297582,-0.197,-0.05153273,0.093,0.31187685
"52",1,2,3,3,1,12331,"18-34","male",0.066,0.25870604,0.467,0.46104019,0.495,0.43104801,0.227,0.22851646,0.405,0.28078006,0.095,0.37855614,0.274,0.24144458,0.449,NA,0.245,0.30312246,0.279,0.2687882,0.415,0.33422098,0.284,0.26895075,0.16,0.35887756,0.345,0.21502068,0.516,0.04000148,0.454,0.21706457,0.471,0.3279627,0.196,0.4081231,0.091,0.35312841,0.368,0.51398126,-0.011,0.01626894,0.211,0.39865363,0.496,0.317984,0.331,0.17923711,-0.002,-0.02552663,0.066,0.35824503
"53",1,2,3,3,2,12332,"18-34","male",-0.005,0.14271418,0.404,0.38830736,0.452,0.39243855,0.103,0.09771985,0.319,0.19267367,0.033,0.27528803,0.274,0.15493586,0.413,NA,0.149,0.22335513,0.176,0.14965735,0.352,0.26061974,0.215,0.10290088,0.07,0.29541726,0.267,0.12228477,0.418,-0.10605301,0.402,0.10758346,0.39,0.24431112,0.17,0.37132806,0.054,0.27626535,0.314,0.46909508,-0.165,-0.12257191,0.179,0.31411063,0.485,0.25370744,0.304,0.05936072,-0.152,-0.14890821,-0.005,0.26082947
"54",1,2,3,3,3,12333,"18-34","male",-0.17,-0.07389957,0.355,0.30622849,0.337,0.31348271,-0.098,-0.1207242,0.2,0.06377891,-0.049,0.09706204,0.209,-0.06241758,0.268,NA,0.076,0.03866364,0.073,-0.09613621,0.135,0.12528658,-0.084,-0.22698788,-0.044,0.12382315,0.087,-0.08121618,0.287,-0.29761929,0.284,-0.07535183,0.385,0.08232654,-0.011,0.20844057,-0.004,0.10681987,0.162,0.33813366,-0.293,-0.33872526,0.101,0.15140465,0.357,0.09395977,0.188,-0.14187742,-0.28,-0.36502567,-0.17,0.11075357
"55",1,3,1,1,1,13111,"18-34","male",0.436,0.97348217,0.746,0.94428932,0.764,0.94309642,0.543,0.94926139,0.731,0.96852692,0.376,0.9601111,0.502,0.97582924,0.783,NA,0.628,0.97951286,0.426,0.95646536,0.665,0.92566915,0.695,0.96960941,0.5,0.98380013,0.625,0.97482441,0.684,0.94110993,0.711,0.97261479,0.657,0.95998668,0.716,0.98489921,0.204,0.97561012,0.762,0.97521272,0.349,0.955009,0.417,0.96708019,0.735,0.98226821,0.529,0.96441691,0.363,0.96075518,0.436,0.96368936
"56",1,3,1,1,2,13112,"18-34","male",0.365,0.89415642,0.683,0.82538082,0.721,0.84437215,0.419,0.82467701,0.645,0.88802764,0.314,0.8623472,0.502,0.91628254,0.747,NA,0.531,0.92608794,0.323,0.85231805,0.602,0.86631838,0.626,0.85626271,0.41,0.94314114,0.547,0.90643405,0.586,0.79779046,0.659,0.89563544,0.576,0.87480844,0.69,0.95521119,0.407,0.91364417,0.708,0.92517566,0.195,0.83688556,0.385,0.88965694,0.724,0.93503539,0.513,0.8706686,0.213,0.84053314,0.365,0.87526168
"57",1,3,1,1,3,13113,"18-34","male",0.2,0.5866856,0.634,0.6810998,0.606,0.66492828,0.218,0.5066891,0.526,0.66265769,0.232,0.61155026,0.437,0.63401829,0.602,NA,0.336,0.63034627,0.22,0.5254431,0.385,0.62794211,0.327,0.43659023,0.296,0.71460499,0.367,0.61522818,0.455,0.46118235,0.541,0.60486335,0.571,0.63957744,0.509,0.77618819,0.042,0.67649345,0.556,0.76870495,0.067,0.48714577,0.307,0.65420678,0.596,0.72017151,0.356,0.55736322,0.085,0.45336266,0.2,0.64044926
"58",1,3,1,2,1,13121,"18-34","male",0.313,0.88124336,0.666,0.82500883,0.727,0.81897066,0.457,0.8204426,0.639,0.85469244,0.287,0.8428552,0.39,0.87898753,0.748,NA,0.561,0.90078798,0.342,0.83682175,0.62,0.84088789,0.632,0.878284,0.388,0.92187892,0.545,0.88493026,0.609,0.73622578,0.656,0.87698658,0.603,0.83461631,0.659,0.9249643,0.334,0.88693859,0.69,0.89250506,0.228,0.79667338,0.345,0.86680071,0.671,0.90078637,0.496,0.84358901,0.217,0.83571543,0.313,0.85833973
"59",1,3,1,2,2,13122,"18-34","male",0.242,0.76872827,0.603,0.72279891,0.684,0.75239823,0.333,0.68961215,0.553,0.73894602,0.225,0.7249323,0.39,0.78705832,0.712,NA,0.464,0.81560462,0.239,0.72293108,0.557,0.75194694,0.564,0.72717405,0.298,0.85321287,0.467,0.78049859,0.511,0.54650886,0.604,0.76360173,0.522,0.72754136,0.633,0.87567647,0.297,0.79494796,0.636,0.82854394,0.074,0.63164663,0.313,0.76630716,0.66,0.82164634,0.469,0.7123654,0.067,0.67320702,0.242,0.7480274
"60",1,3,1,2,3,13123,"18-34","male",0.077,0.41923775,0.554,0.55898848,0.569,0.56326551,0.132,0.3335685,0.434,0.46331198,0.143,0.44481357,0.325,0.45097725,0.567,NA,0.268,0.46159793,0.136,0.35330572,0.34,0.47176641,0.264,0.26268785,0.184,0.57694415,0.287,0.42933831,0.38,0.16718081,0.486,0.42372292,0.517,0.45290741,0.452,0.65122753,0.172,0.51417888,0.484,0.64616557,-0.054,0.22828551,0.235,0.49757827,0.532,0.55051694,0.323,0.35100504,-0.062,0.22885018,0.077,0.47983979
"61",1,3,1,3,1,13131,"18-34","male",0.05,0.40664141,0.552,0.57049987,0.613,0.53472614,0.214,0.389646,0.495,0.43522807,0.115,0.47378238,0.187,0.35076066,0.569,NA,0.269,0.43101945,0.258,0.39784234,0.367,0.45737436,0.298,0.3857457,0.235,0.47139115,0.287,0.35558666,0.511,0.17688156,0.42,0.38517703,0.53,0.44074549,0.227,0.47050249,-0.029,0.4521465,0.391,0.57652726,0.088,0.23335232,0.208,0.51225123,0.505,0.43862734,0.269,0.33358455,0.134,0.1781682,0.05,0.48522735
"62",1,3,1,3,2,13132,"18-34","male",-0.021,0.23659282,0.489,0.46584891,0.57,0.4600232,0.09,0.20588511,0.409,0.29640581,0.053,0.32705184,0.187,0.2055756,0.533,NA,0.172,0.29768465,0.155,0.22705935,0.304,0.33628007,0.23,0.16521066,0.145,0.35958121,0.209,0.20464804,0.413,-0.03401678,0.368,0.21898525,0.449,0.30915004,0.201,0.38836742,0.175,0.32880545,0.337,0.49973241,-0.066,0.028618,0.176,0.385523,0.494,0.3239548,0.253,0.15416133,-0.016,-0.0240935,-0.021,0.34271199
"63",1,3,1,3,3,13133,"18-34","male",-0.186,-0.04082151,0.44,0.34815153,0.455,0.34386171,-0.111,-0.05824828,0.29,0.11759308,-0.029,0.09604104,0.122,-0.08821065,0.388,NA,0.154,0.06748103,0.052,-0.0722059,0.087,0.15355075,-0.07,-0.23335182,0.031,0.11888202,0.029,-0.07932331,0.282,-0.30691488,0.25,-0.02154616,0.444,0.09263173,0.02,0.13779059,-0.123,0.08841865,0.185,0.30271918,-0.194,-0.25966901,0.098,0.17323054,0.366,0.09571707,0.126,-0.11085082,-0.144,-0.31055501,-0.186,0.14743511
"64",1,3,2,1,1,13211,"18-34","male",0.4,0.84302588,0.702,0.77691146,0.713,0.7963,0.511,0.79128834,0.657,0.80036093,0.305,0.8152023,0.502,0.85805748,0.743,NA,0.575,0.8687956,0.395,0.82975439,0.593,0.80668922,0.647,0.85321643,0.344,0.88036702,0.6,0.82825631,0.599,0.68041592,0.669,0.82847941,0.604,0.79673129,0.67,0.90172472,0.342,0.84595784,0.718,0.86607377,0.264,0.72347056,0.358,0.81637053,0.692,0.87864835,0.529,0.79470597,0.107,0.75972743,0.4,0.81968834
"65",1,3,2,1,2,13212,"18-34","male",0.329,0.71124152,0.639,0.66157732,0.67,0.71391004,0.387,0.63870403,0.571,0.66686798,0.243,0.68653451,0.502,0.75455138,0.707,NA,0.478,0.76266673,0.292,0.69915659,0.53,0.703026,0.579,0.68537955,0.254,0.79759024,0.522,0.70055462,0.501,0.47659418,0.617,0.69544554,0.523,0.6777719,0.644,0.84450543,0.305,0.74153524,0.664,0.79418566,0.11,0.53296182,0.326,0.70200909,0.681,0.78531661,0.502,0.64595454,-0.043,0.57281225,0.329,0.6972413
"66",1,3,2,1,3,13213,"18-34","male",0.164,0.37751849,0.59,0.49859222,0.555,0.53377412,0.186,0.29466532,0.452,0.39715643,0.161,0.41589489,0.437,0.43932776,0.562,NA,0.283,0.40849452,0.189,0.34453564,0.313,0.43302207,0.279,0.2445456,0.14,0.5275898,0.342,0.34872595,0.37,0.12709965,0.499,0.3664071,0.518,0.40936444,0.463,0.62727639,0.18,0.47167821,0.512,0.61070677,-0.018,0.13709062,0.248,0.43822638,0.553,0.5198818,0.356,0.30164366,-0.171,0.14716819,0.164,0.44089779
"67",1,3,2,2,1,13221,"18-34","male",0.277,0.72210692,0.622,0.67384557,0.676,0.69974283,0.425,0.65559768,0.565,0.64520942,0.216,0.6970378,0.39,0.72879299,0.708,NA,0.508,0.7512431,0.311,0.69721336,0.548,0.69071988,0.585,0.73219559,0.232,0.78779774,0.52,0.69729968,0.524,0.45586469,0.614,0.6975887,0.55,0.66416688,0.613,0.8177976,0.232,0.72793682,0.646,0.7775817,0.143,0.52842678,0.286,0.70799696,0.628,0.74824722,0.485,0.64669658,-0.039,0.57039392,0.277,0.70115257
"68",1,3,2,2,2,13222,"18-34","male",0.206,0.5935767,0.559,0.58103466,0.633,0.63691748,0.301,0.51257219,0.479,0.52570105,0.154,0.58155707,0.39,0.62741044,0.672,NA,0.411,0.64921489,0.208,0.57056793,0.485,0.59416789,0.516,0.56254047,0.142,0.70890665,0.442,0.57815745,0.426,0.27713324,0.562,0.57038657,0.469,0.56169994,0.587,0.76410168,0.195,0.6317605,0.592,0.71735851,-0.011,0.35700589,0.254,0.60810103,0.617,0.65754302,0.436,0.50818876,-0.189,0.40094261,0.206,0.59015293
"69",1,3,2,2,3,13223,"18-34","male",0.041,0.28265425,0.51,0.44772694,0.518,0.48379118,0.1,0.19405096,0.36,0.29817167,0.072,0.33940168,0.325,0.33047068,0.527,NA,0.215,0.32444285,0.105,0.23603681,0.268,0.3548849,0.217,0.14266207,0.028,0.45999074,0.262,0.26362681,0.295,-0.01362415,0.444,0.27103967,0.464,0.32651317,0.406,0.56030299,0.07,0.39149216,0.44,0.55723499,-0.139,0.01615548,0.176,0.37635545,0.489,0.41741253,0.312,0.1976046,-0.317,0.02602756,0.041,0.36079787
"70",1,3,2,3,1,13231,"18-34","male",0.014,0.28248644,0.508,0.47418189,0.562,0.45631556,0.182,0.25241952,0.421,0.29764072,0.044,0.38773009,0.187,0.25818203,0.529,NA,0.216,0.31579291,0.227,0.29356453,0.295,0.3512136,0.251,0.28944378,0.079,0.37960304,0.262,0.22620879,0.426,0.04695533,0.378,0.2396866,0.477,0.33645634,0.181,0.4237094,0.11,0.36850051,0.347,0.52559694,0.003,0.05062691,0.149,0.41182377,0.462,0.34065878,0.269,0.19556881,-0.122,-0.00558259,0.014,0.37579706
"71",1,3,2,3,2,13232,"18-34","male",-0.057,0.16117621,0.445,0.39835866,0.519,0.41392014,0.058,0.11692433,0.335,0.20453003,-0.018,0.28035745,0.187,0.16591112,0.493,NA,0.119,0.22986042,0.124,0.17029823,0.232,0.27344307,0.182,0.11901154,-0.011,0.31066461,0.184,0.12692583,0.328,-0.10478133,0.326,0.12419605,0.396,0.24826792,0.155,0.38159855,0.073,0.28690497,0.293,0.47710402,-0.151,-0.09495574,0.117,0.32299454,0.451,0.27090982,0.242,0.06991083,-0.272,-0.13690868,-0.057,0.2744509
"72",1,3,2,3,3,13233,"18-34","male",-0.222,-0.07238149,0.396,0.3084493,0.404,0.32697996,-0.143,-0.11665179,0.216,0.06295647,-0.1,0.08928643,0.122,-0.06912203,0.348,NA,0.101,0.02641845,0.021,-0.09044758,0.015,0.12494394,-0.117,-0.22852111,-0.125,0.12261977,0.004,-0.09727973,0.197,-0.31234733,0.208,-0.07762854,0.391,0.07281507,-0.026,0.20332594,0.015,0.10316436,0.141,0.33559331,-0.279,-0.32925567,0.039,0.14853582,0.323,0.09689802,0.126,-0.15013287,-0.4,-0.37456862,-0.222,0.11126992
"73",1,3,3,1,1,13311,"18-34","male",0.342,0.47872546,0.613,0.52141293,0.556,0.51178943,0.486,0.44263411,0.538,0.39058399,0.181,0.5116684,0.502,0.48003403,0.503,NA,0.435,0.41782495,0.364,0.48955746,0.56,0.45871437,0.551,0.49811732,0.311,0.49758169,0.379,0.32619286,0.533,0.16836061,0.556,0.38655084,0.535,0.43705901,0.504,0.57438484,-0.085,0.45203204,0.573,0.58806434,0.141,0.1742571,0.299,0.46064823,0.618,0.48962631,0.432,0.35676186,0.042,0.228003,0.342,0.50182418
"74",1,3,3,1,2,13312,"18-34","male",0.271,0.36039883,0.55,0.44142387,0.513,0.46826737,0.362,0.30433011,0.452,0.29349341,0.119,0.402674,0.502,0.39367823,0.467,NA,0.338,0.33205417,0.261,0.36568208,0.497,0.37655881,0.483,0.33001019,0.221,0.43275805,0.301,0.2284524,0.435,0.01822691,0.504,0.27132355,0.454,0.34681645,0.478,0.5420271,0.118,0.37517217,0.519,0.54368269,-0.013,0.02533997,0.267,0.37160294,0.607,0.42339187,0.416,0.23131258,-0.108,0.0795157,0.271,0.39898613
"75",1,3,3,1,3,13313,"18-34","male",0.106,0.10696204,0.501,0.34049677,0.398,0.35868825,0.161,0.06154699,0.333,0.13475679,0.037,0.1985763,0.437,0.12739939,0.322,NA,0.185,0.12548661,0.158,0.08687652,0.28,0.21357114,0.183,-0.03996218,0.107,0.21841772,0.121,-0.02561293,0.304,-0.23413573,0.386,0.05407002,0.449,0.14972439,0.297,0.3233118,-0.18,0.15282024,0.367,0.36937415,-0.141,-0.23341615,0.189,0.17053724,0.479,0.21931879,0.289,-0.00899488,-0.236,-0.19861748,0.106,0.22199001
"76",1,3,3,2,1,13321,"18-34","male",0.219,0.4125077,0.533,0.4919648,0.519,0.48723016,0.4,0.35994937,0.446,0.32957657,0.092,0.46205441,0.39,0.41424843,0.468,NA,0.367,0.37207327,0.28,0.41181851,0.515,0.40364436,0.489,0.43142773,0.199,0.47026807,0.299,0.29199573,0.458,0.1026821,0.501,0.32042473,0.481,0.38937369,0.447,0.56099225,0.045,0.43021646,0.501,0.58305628,0.02,0.10348746,0.227,0.43781925,0.554,0.43552802,0.399,0.28722279,-0.104,0.12823883,0.219,0.44693911
"77",1,3,3,2,2,13322,"18-34","male",0.148,0.29671503,0.47,0.41853018,0.476,0.44849018,0.276,0.2283043,0.36,0.24009263,0.03,0.35799177,0.39,0.32810549,0.432,NA,0.27,0.29136655,0.177,0.29210801,0.452,0.32836661,0.42,0.26531235,0.109,0.4070674,0.221,0.19914182,0.36,-0.04380625,0.449,0.21034675,0.4,0.30509536,0.421,0.52559909,0.008,0.35384322,0.447,0.5387519,-0.134,-0.03665056,0.195,0.35310454,0.543,0.37100409,0.372,0.16688423,-0.254,-0.00576769,0.148,0.34911124
"78",1,3,3,2,3,13323,"18-34","male",-0.017,0.0769917,0.421,0.33538507,0.361,0.36494283,0.075,0.00907833,0.241,0.1090422,-0.052,0.18012285,0.325,0.1071675,0.287,NA,0.118,0.09973649,0.074,0.04469061,0.235,0.18863756,0.121,-0.06730297,-0.005,0.23203305,0.041,-0.01065731,0.229,-0.24234492,0.331,0.02453769,0.395,0.14002871,0.24,0.35796812,-0.049,0.17781433,0.295,0.40389633,-0.262,-0.25512898,0.117,0.18566498,0.415,0.20807202,0.256,-0.03808953,-0.382,-0.23809363,-0.017,0.19686149
"79",1,3,3,3,1,13331,"18-34","male",-0.044,0.1107065,0.419,0.37323958,0.405,0.33370483,0.157,0.12827932,0.302,0.15542333,-0.08,0.2405112,0.187,0.03477071,0.289,NA,0.101,0.1488341,0.196,0.13584239,0.262,0.2290621,0.155,0.10055509,0.046,0.15202434,0.041,-0.01581556,0.36,-0.19888009,0.265,0.05451794,0.408,0.17570501,0.015,0.15977917,-0.25,0.13118449,0.202,0.31901926,-0.12,-0.17742619,0.09,0.23624178,0.388,0.13861595,0.202,0.00800118,-0.187,-0.20527444,-0.044,0.24195573
"80",1,3,3,3,2,13332,"18-34","male",-0.115,0.00499393,0.356,0.3099015,0.362,0.30556268,0.033,0.00083941,0.216,0.07832397,-0.142,0.14738757,0.187,-0.0353153,0.253,NA,0.02,0.07784934,0.093,0.02274008,0.199,0.16398914,0.086,-0.05531878,-0.044,0.10539746,-0.037,-0.09063649,0.262,-0.31803509,0.213,-0.04503048,0.327,0.10253131,-0.011,0.14844429,-0.047,0.07580361,0.148,0.29509761,-0.274,-0.29859051,0.058,0.16404929,0.377,0.09166522,0.186,-0.10018982,-0.337,-0.31441675,-0.115,0.15181404
"81",1,3,3,3,3,13333,"18-34","male",-0.28,-0.21584928,0.307,0.21802091,0.247,0.21182667,-0.168,-0.20660883,0.097,-0.05682483,-0.224,-0.04191128,0.122,-0.27836665,0.108,NA,0.02,-0.07264413,-0.01,-0.22553679,-0.018,0.03448677,-0.213,-0.39704045,-0.158,-0.09078945,-0.217,-0.31750433,0.131,-0.54676547,0.095,-0.22359486,0.322,-0.07327285,-0.192,-0.06967375,-0.278,-0.13114621,-0.004,0.11758291,-0.402,-0.52721767,-0.02,-0.01536764,0.249,-0.09606175,0.089,-0.30465801,-0.465,-0.52463413,-0.28,0.00130523
"82",2,1,1,1,1,21111,"18-34","male",0.85,0.9415435,0.773,0.88090606,0.854,0.88579452,0.893,0.90006061,0.862,0.922974,0.87,0.90590437,0.9,0.94897022,0.951,NA,0.827,0.95596377,0.774,0.9143197,0.843,0.89803088,0.833,0.93657326,0.845,0.96056104,0.958,0.9452857,0.826,0.84113495,0.924,0.93608121,0.849,0.90586471,0.899,0.9663663,0.695,0.94151894,0.93,0.94354533,0.692,0.88534358,0.677,0.92128391,0.862,0.96072084,0.854,0.91452141,0.832,0.91265206,0.85,0.91951905
"83",2,1,1,1,2,21112,"18-34","male",0.779,0.85602364,0.71,0.77638373,0.811,0.8107478,0.769,0.78444926,0.776,0.83692297,0.808,0.80434052,0.9,0.88676673,0.915,NA,0.73,0.90107493,0.671,0.81742447,0.78,0.83645686,0.765,0.81531577,0.755,0.91679394,0.88,0.87438861,0.728,0.68154282,0.872,0.85340716,0.768,0.81914893,0.873,0.93668588,0.658,0.87527845,0.876,0.89317805,0.538,0.75551054,0.645,0.84052625,0.851,0.91064465,0.827,0.81377714,0.682,0.79066312,0.779,0.83007451
"84",2,1,1,1,3,21113,"18-34","male",0.345,0.60488518,0.661,0.66819959,0.646,0.66272687,0.334,0.52160288,0.635,0.67175435,0.435,0.59978636,0.512,0.6637809,0.77,NA,0.43,0.66485578,0.312,0.54238822,0.563,0.64819981,0.465,0.45674566,0.467,0.73959548,0.7,0.65527807,0.621,0.42220722,0.754,0.62350689,0.647,0.63691912,0.692,0.80409389,0.499,0.69362035,0.724,0.77698612,0.22,0.48485568,0.428,0.65572776,0.723,0.75216812,0.544,0.56518226,0.263,0.49024613,0.345,0.6409114
"85",2,1,1,2,1,21121,"18-34","male",0.727,0.86597543,0.693,0.78119143,0.817,0.79524979,0.807,0.80058875,0.77,0.81660574,0.781,0.79774666,0.788,0.86828219,0.916,NA,0.76,0.8920822,0.69,0.81659432,0.798,0.82693087,0.771,0.85780461,0.733,0.90878695,0.878,0.8733782,0.751,0.63440214,0.869,0.85346282,0.795,0.79350055,0.842,0.91757177,0.585,0.86074888,0.858,0.87090273,0.571,0.73699614,0.605,0.83308859,0.798,0.88778954,0.81,0.80684138,0.686,0.8017428,0.727,0.8280751
"86",2,1,1,2,2,21122,"18-34","male",0.656,0.77905421,0.63,0.70178625,0.774,0.75037274,0.683,0.69845909,0.684,0.73206095,0.719,0.70405547,0.788,0.80447321,0.88,NA,0.663,0.83551636,0.587,0.72888619,0.735,0.76495648,0.703,0.73227435,0.643,0.86430203,0.8,0.80156074,0.653,0.48404413,0.817,0.77007399,0.714,0.71567974,0.816,0.88883484,0.548,0.79489313,0.804,0.82576804,0.417,0.61062598,0.573,0.75863689,0.787,0.83409015,0.761,0.70834551,0.536,0.68683894,0.656,0.74467538
"87",2,1,1,2,3,21123,"18-34","male",0.222,0.53621711,0.581,0.60431354,0.609,0.61225929,0.248,0.44511644,0.543,0.57325443,0.346,0.51155547,0.4,0.58431457,0.735,NA,0.362,0.59947621,0.228,0.45849286,0.518,0.58135567,0.403,0.38101043,0.355,0.69035119,0.62,0.58623406,0.546,0.24752998,0.699,0.54918104,0.593,0.5437185,0.635,0.75551725,0.389,0.61824901,0.652,0.71446424,0.099,0.35533974,0.356,0.5847666,0.659,0.67356776,0.5,0.47181492,0.117,0.40743654,0.222,0.56550229
"88",2,1,1,3,1,21131,"18-34","male",0.195,0.73322563,0.579,0.70948822,0.653,0.70818654,0.33,0.67338871,0.604,0.68126853,0.318,0.69690945,0.262,0.7183943,0.737,NA,0.378,0.76713751,0.35,0.67544511,0.545,0.71606751,0.437,0.71382795,0.406,0.79506945,0.62,0.73934805,0.677,0.45743081,0.633,0.71541646,0.606,0.68823407,0.41,0.80551341,0.428,0.74041359,0.559,0.79731987,0.241,0.56982704,0.329,0.74792228,0.632,0.74167252,0.457,0.66366602,0.313,0.59614492,0.195,0.72341308
"89",2,1,1,3,2,21132,"18-34","male",0.124,0.590788,0.516,0.61023857,0.61,0.63626327,0.206,0.52057844,0.518,0.55533589,0.256,0.56760219,0.262,0.60082638,0.701,NA,0.281,0.66180241,0.247,0.53493224,0.482,0.61511775,0.369,0.52975988,0.316,0.70659555,0.542,0.61501051,0.579,0.25974294,0.581,0.57887551,0.525,0.5748734,0.384,0.7366331,0.392,0.63476754,0.505,0.72936317,0.087,0.38702581,0.297,0.64134747,0.621,0.64112343,0.43,0.51269045,0.163,0.42464482,0.124,0.60156062
"90",2,1,1,3,3,21133,"18-34","male",-0.041,0.24237824,0.467,0.46924704,0.495,0.46729723,0.005,0.17806524,0.399,0.31874379,0.174,0.29727374,0.197,0.26901376,0.556,NA,0.166,0.33201253,0.144,0.16770113,0.265,0.3702491,0.069,0.07312609,0.202,0.43496067,0.362,0.28623262,0.448,-0.05286928,0.463,0.26181888,0.52,0.3223411,0.203,0.49310853,0.267,0.37706478,0.353,0.55291708,-0.041,0.02715586,0.219,0.39904426,0.493,0.37749855,0.284,0.18086679,0.034,0.0498116,-0.041,0.34916328
"91",2,1,2,1,1,21211,"18-34","male",0.814,0.86271398,0.729,0.76269876,0.803,0.79759662,0.861,0.80769557,0.788,0.81578466,0.799,0.80423823,0.9,0.88532294,0.911,NA,0.774,0.90576385,0.743,0.8419774,0.771,0.83666124,0.785,0.86874769,0.689,0.90317531,0.933,0.86827293,0.741,0.64403695,0.882,0.85098953,0.796,0.7977767,0.853,0.92143254,0.592,0.86056963,0.886,0.8729404,0.607,0.7299457,0.618,0.82066908,0.819,0.90812815,0.843,0.80751839,0.577,0.79087569,0.814,0.82687425
"92",2,1,2,1,2,21212,"18-34","male",0.743,0.77464242,0.666,0.68532498,0.76,0.75167554,0.737,0.70404468,0.702,0.73336758,0.737,0.71420594,0.9,0.82292675,0.875,NA,0.677,0.84831769,0.64,0.75415478,0.708,0.77574069,0.717,0.7437222,0.599,0.8598173,0.855,0.79564927,0.643,0.50251234,0.83,0.76880062,0.715,0.72372162,0.827,0.89384429,0.556,0.79718574,0.832,0.82988442,0.453,0.60656749,0.586,0.74872105,0.808,0.85494799,0.794,0.7117697,0.427,0.67449806,0.743,0.74603715
"93",2,1,2,1,3,21213,"18-34","male",0.309,0.53205022,0.617,0.58702561,0.595,0.61288367,0.302,0.45045036,0.561,0.57292607,0.364,0.52414958,0.512,0.60572485,0.73,NA,0.377,0.60807342,0.281,0.48556191,0.491,0.5929202,0.418,0.39679282,0.311,0.68695726,0.675,0.57676153,0.536,0.27365631,0.712,0.55056149,0.594,0.55249436,0.646,0.75998851,0.397,0.62236518,0.68,0.71759514,0.135,0.35155066,0.369,0.57564206,0.68,0.69263364,0.533,0.47888491,0.008,0.39022718,0.309,0.56876968
"94",2,1,2,2,1,21221,"18-34","male",0.691,0.80564151,0.649,0.71084119,0.766,0.75137118,0.775,0.74009589,0.696,0.73122885,0.71,0.73754554,0.788,0.81779513,0.876,NA,0.707,0.84966371,0.659,0.76745166,0.726,0.7797378,0.723,0.80725495,0.577,0.86461224,0.853,0.80979578,0.666,0.50649248,0.827,0.78945327,0.742,0.72631225,0.796,0.88242572,0.482,0.79868278,0.814,0.82383093,0.486,0.62565943,0.546,0.76864181,0.755,0.83559769,0.777,0.73343705,0.43,0.69951815,0.691,0.76712668
