"","MO","SC","UA","PD","AD","State","Age","Sex","UK_2026","UK_2026Copula","Japan","JapanCopula","SouthKorea","SouthKoreaCopula","Netherlands","NetherlandsCopula","China","ChinaCopula","Spain","SpainCopula","Germany","GermanyCopula","Pakistan","PakistanCopula","Australia","AustraliaCopula","Belgium","BelgiumCopula","Canada","CanadaCopula","Denmark","DenmarkCopula","France","FranceCopula","Hungary","HungaryCopula","Iran","IranCopula","Italy","ItalyCopula","Malaysia","MalaysiaCopula","Poland","PolandCopula","Portugal","PortugalCopula","Romania","RomaniaCopula","Taiwan","TaiwanCopula","Thailand","ThailandCopula","Trinidad_and_Tobago","Trinidad_and_TobagoCopula","USA","USACopula","Singapore","SingaporeCopula","England_2018","England_2018Copula"
"3160",1,1,2,2,5,11225,"18-34","female",0.504,0.30005455,0.644,0.63918952,0.626,0.67447257,0.427,0.29191175,0.639,0.60697842,0.53,0.42227725,0.551,0.52170062,NA,0.76282495,0.565,0.4117495,0.431,0.30270315,0.607,0.52985291,0.301,0.44261893,0.687,0.42284584,0.582,0.64615251,0.398,0.59320383,0.581,0.71634348,0.571,0.64583456,0.715,0.66896096,0.631,0.41671201,0.69,0.67977873,0.419,0.18626308,0.59,0.44344254,0.681,0.68897671,0.513,0.52028831,0.415,0.15922275,0.598,0.30005455
"3161",1,1,2,3,1,11231,"18-34","female",0.885,0.72039788,0.813,0.70921339,0.83,0.84733012,0.822,0.76865723,0.817,0.77482716,0.855,0.78287159,0.855,0.84462126,NA,0.91232817,0.919,0.74424564,0.813,0.69386308,0.841,0.76407939,0.873,0.75557239,0.92,0.71478477,0.892,0.85138809,0.688,0.74525701,0.862,0.84647929,0.845,0.80072957,0.927,0.83164647,0.855,0.58337744,0.884,0.83793673,0.77,0.56459899,0.875,0.64337768,0.861,0.79546488,0.841,0.7872586,0.786,0.60753333,0.866,0.72039788
"3162",1,1,2,3,2,11232,"18-34","female",0.844,0.68002915,0.735,0.67417649,0.797,0.82255596,0.752,0.70166034,0.768,0.72733107,0.774,0.74671744,0.825,0.84195026,NA,0.89190052,0.887,0.69083416,0.752,0.63730768,0.803,0.72813566,0.801,0.71709749,0.899,0.66236177,0.852,0.80959802,0.604,0.69136578,0.818,0.81769163,0.773,0.75633365,0.909,0.81563675,0.819,0.56027275,0.846,0.80801399,0.706,0.48007726,0.817,0.62241059,0.841,0.78721008,0.784,0.7609572,0.713,0.52186615,0.788,0.68002915
"3163",1,1,2,3,3,11233,"18-34","female",0.759,0.62716608,0.702,0.65021662,0.784,0.79569576,0.677,0.63562542,0.699,0.68905484,0.727,0.69871824,0.773,0.81279059,NA,0.86912332,0.853,0.6399522,0.699,0.58179656,0.765,0.69133281,0.682,0.67400257,0.873,0.6078459,0.799,0.77406501,0.469,0.6518586,0.753,0.79248941,0.75,0.72223797,0.898,0.79222465,0.77,0.53181616,0.825,0.77980057,0.587,0.41002592,0.779,0.59313749,0.787,0.77175666,0.708,0.72715825,0.632,0.4385205,0.762,0.62716608
"3164",1,1,2,3,4,11234,"18-34","female",0.572,0.41993584,0.64,0.62259683,0.65,0.71394015,0.466,0.42604415,0.602,0.61584682,0.584,0.52027339,0.611,0.63179833,NA,0.79667986,0.681,0.4934579,0.467,0.40960019,0.6,0.58261226,0.443,0.52605769,0.72,0.46404874,0.631,0.68397532,0.349,0.59349285,0.544,0.73245591,0.615,0.6613866,0.819,0.70247435,0.643,0.44964406,0.774,0.70334263,0.43,0.25230433,0.642,0.48771483,0.7,0.70814023,0.512,0.60104346,0.393,0.23009741,0.581,0.41993584
"3165",1,1,2,3,5,11235,"18-34","female",0.494,0.24684899,0.616,0.60131763,0.615,0.64632578,0.401,0.25213624,0.559,0.55684668,0.507,0.37168918,0.499,0.47893661,NA,0.73661889,0.528,0.37249602,0.374,0.26691794,0.563,0.49277367,0.255,0.40291952,0.662,0.34629351,0.552,0.60988459,0.279,0.54741195,0.54,0.68333525,0.545,0.61259088,0.695,0.62755302,0.571,0.38237626,0.666,0.64035207,0.348,0.12373074,0.58,0.40008599,0.597,0.65501528,0.47,0.49642582,0.341,0.05986532,0.577,0.24684899
"3166",1,1,2,4,1,11241,"18-34","female",0.58,0.691175,0.757,0.70260686,0.639,0.83788312,0.554,0.74246723,0.703,0.7650385,0.711,0.7571774,0.56,0.81570442,NA,0.90217196,0.724,0.72317009,0.557,0.6750516,0.655,0.7501885,0.586,0.73718631,0.703,0.69608892,0.677,0.83693575,0.559,0.74054005,0.597,0.83340577,0.693,0.78995607,0.716,0.80800881,0.702,0.57278463,0.805,0.82137967,0.587,0.54589075,0.735,0.62807587,0.678,0.78628753,0.582,0.76848396,0.451,0.58611245,0.674,0.691175
"3167",1,1,2,4,2,11242,"18-34","female",0.539,0.65098118,0.679,0.66747116,0.606,0.81322569,0.484,0.67580239,0.654,0.71768242,0.63,0.72133543,0.53,0.81320759,NA,0.88191279,0.692,0.66996403,0.496,0.61863653,0.618,0.71423772,0.514,0.69873951,0.683,0.64391946,0.637,0.79534689,0.475,0.68670531,0.553,0.80472214,0.621,0.74575502,0.698,0.7921132,0.666,0.55040021,0.767,0.79158347,0.523,0.46154862,0.677,0.60696826,0.658,0.77788551,0.525,0.7426797,0.385,0.5007967,0.596,0.65098118
"3168",1,1,2,4,3,11243,"18-34","female",0.454,0.59041341,0.646,0.64123539,0.593,0.78329235,0.409,0.60296184,0.585,0.67611861,0.583,0.66668284,0.478,0.77676682,NA,0.85573747,0.658,0.61350101,0.444,0.55846777,0.58,0.67284328,0.395,0.64964946,0.656,0.58389546,0.584,0.7553268,0.34,0.64513773,0.488,0.77545679,0.598,0.70881413,0.687,0.76143751,0.617,0.51882917,0.746,0.75824987,0.404,0.38630965,0.639,0.57320774,0.604,0.75927295,0.449,0.70404299,0.311,0.41147456,0.57,0.59041341
"3169",1,1,2,4,4,11244,"18-34","female",0.267,0.38588368,0.584,0.61128181,0.537,0.7006229,0.198,0.39577396,0.488,0.60067892,0.44,0.49248362,0.316,0.60058581,NA,0.7802381,0.486,0.46855271,0.212,0.39138794,0.423,0.56024059,0.156,0.49667392,0.503,0.44139597,0.416,0.66107205,0.22,0.58419814,0.279,0.71149619,0.463,0.64915973,0.608,0.66462334,0.49,0.43380575,0.695,0.67688465,0.247,0.2306395,0.502,0.46864299,0.517,0.69294597,0.253,0.5778097,0.078,0.20842177,0.389,0.38588368
"3170",1,1,2,4,5,11245,"18-34","female",0.189,0.21438569,0.56,0.58612542,0.502,0.63058268,0.133,0.22320727,0.445,0.53752665,0.363,0.3479621,0.204,0.45256795,NA,0.71452664,0.333,0.34824319,0.119,0.25449281,0.386,0.46349888,-0.032,0.36440433,0.445,0.32404314,0.337,0.57950887,0.15,0.53380232,0.275,0.65565715,0.393,0.60137106,0.484,0.57774084,0.418,0.36097928,0.587,0.60550076,0.166,0.10339741,0.44,0.3809342,0.414,0.63496819,0.211,0.47149289,0.033,0.04425851,0.385,0.21438569
"3171",1,1,2,5,1,11251,"18-34","female",0.472,0.7247245,0.688,0.7248837,0.598,0.86087633,0.499,0.77217195,0.653,0.79716999,0.575,0.79699562,0.352,0.83963801,NA,0.92077907,0.562,0.75541435,0.455,0.70319386,0.611,0.77965293,0.43,0.76462788,0.523,0.75514296,0.554,0.85534116,0.442,0.7725697,0.542,0.85441386,0.614,0.81714805,0.402,0.83509502,0.55,0.61283395,0.586,0.8442359,0.474,0.59241659,0.685,0.66192849,0.509,0.80613214,0.508,0.7888267,0.358,0.66649612,0.615,0.7247245
"3172",1,1,2,5,2,11252,"18-34","female",0.431,0.68125105,0.61,0.68627596,0.565,0.83421308,0.429,0.70139904,0.604,0.74653696,0.494,0.75836089,0.322,0.83628365,NA,0.89925212,0.53,0.69823472,0.394,0.64244388,0.573,0.74056288,0.358,0.72303,0.502,0.69906087,0.514,0.81136994,0.358,0.71488944,0.498,0.82355929,0.542,0.76969256,0.384,0.8173242,0.514,0.5870808,0.548,0.81223949,0.41,0.50169185,0.627,0.63732239,0.489,0.79607429,0.451,0.76333248,0.298,0.57531854,0.537,0.68125105
"3173",1,1,2,5,3,11253,"18-34","female",0.346,0.61888442,0.577,0.65681182,0.552,0.80216647,0.354,0.62683923,0.535,0.70113538,0.447,0.70069011,0.27,0.79975645,NA,0.87154272,0.496,0.63887441,0.342,0.58006246,0.536,0.69640881,0.239,0.67213431,0.476,0.6326623,0.461,0.76974968,0.223,0.66901581,0.433,0.79211546,0.519,0.72933033,0.373,0.78466801,0.465,0.55068124,0.527,0.77683415,0.291,0.42108414,0.59,0.60020971,0.435,0.77565628,0.375,0.724144,0.231,0.47698786,0.511,0.61888442
"3174",1,1,2,5,4,11254,"18-34","female",0.159,0.40089296,0.515,0.62322283,0.496,0.71328634,0.143,0.40760027,0.438,0.61899814,0.304,0.51267506,0.108,0.61131822,NA,0.79069103,0.324,0.48370478,0.109,0.40243528,0.379,0.57632337,0,0.51062396,0.323,0.47602797,0.293,0.6697916,0.103,0.6026044,0.224,0.7230122,0.384,0.66344154,0.294,0.68023964,0.338,0.45574908,0.476,0.68942467,0.134,0.25343919,0.453,0.48651612,0.348,0.70420236,0.179,0.5874179,0.004,0.25437864,0.33,0.40089296
"3175",1,1,2,5,5,11255,"18-34","female",0.081,0.21850679,0.491,0.5919741,0.461,0.63628331,0.078,0.22602691,0.395,0.54772215,0.227,0.35713149,-0.004,0.45469478,NA,0.71652246,0.324,0.35493248,0.016,0.25983528,0.341,0.47049957,-0.188,0.36741713,0.265,0.34691297,0.214,0.57793793,0.033,0.54579227,0.22,0.65810998,0.314,0.6097032,0.17,0.57915713,0.266,0.37112546,0.368,0.6073799,0.053,0.11624125,0.39,0.39051195,0.245,0.63926761,0.137,0.47191182,-0.035,0.07719303,0.326,0.21850679
"3176",1,1,3,1,1,11311,"18-34","female",0.914,0.90853833,0.847,0.88215947,0.853,0.93424129,0.866,0.91672509,0.893,0.91523062,0.951,0.92260064,0.951,0.97007058,NA,0.96666953,0.945,0.89670341,0.916,0.87809415,0.91,0.89691907,0.96,0.90149748,0.96,0.88836379,0.915,0.95386899,0.881,0.89256799,0.936,0.94254105,0.936,0.91645509,0.96,0.93969481,0.937,0.82812783,0.942,0.94508954,0.877,0.82154497,0.929,0.84912097,0.935,0.92161832,0.932,0.9170172,0.873,0.83864685,0.937,0.90853833
"3177",1,1,3,1,2,11312,"18-34","female",0.873,0.8231168,0.768,0.77700964,0.82,0.87864066,0.796,0.8090601,0.844,0.83362347,0.87,0.85869932,0.921,0.95946633,NA,0.93662523,0.913,0.78858487,0.855,0.75064582,0.872,0.80481422,0.888,0.8078133,0.94,0.8030874,0.875,0.89406675,0.797,0.78789333,0.892,0.88694971,0.864,0.8318839,0.942,0.8949385,0.901,0.70839064,0.904,0.89172364,0.813,0.64150134,0.871,0.73716591,0.915,0.86887022,0.875,0.84362485,0.787,0.70505976,0.859,0.8231168
"3178",1,1,3,1,3,11313,"18-34","female",0.788,0.74218205,0.736,0.71843697,0.807,0.83160856,0.721,0.71972493,0.775,0.7691166,0.823,0.78561977,0.869,0.91846121,NA,0.90315702,0.879,0.70803844,0.802,0.66016091,0.835,0.73813628,0.769,0.73642302,0.913,0.71188329,0.822,0.84507438,0.662,0.71645378,0.827,0.84469448,0.841,0.77305695,0.931,0.85296327,0.852,0.62397972,0.883,0.84678776,0.694,0.51938125,0.833,0.66267701,0.861,0.82925978,0.799,0.78756033,0.693,0.56911983,0.833,0.74218205
"3179",1,1,3,1,4,11314,"18-34","female",0.601,0.51969637,0.674,0.68160897,0.673,0.74068199,0.51,0.49822892,0.678,0.6831382,0.68,0.58963678,0.707,0.72446078,NA,0.82403653,0.707,0.54916182,0.57,0.47474032,0.669,0.62010602,0.53,0.57970857,0.76,0.54453791,0.654,0.74815728,0.542,0.64611425,0.618,0.77773126,0.706,0.70134719,0.852,0.75529325,0.725,0.50523911,0.832,0.76254691,0.536,0.34224542,0.696,0.54304799,0.774,0.75773841,0.603,0.64773754,0.441,0.32690143,0.652,0.51969637
"3180",1,1,3,1,5,11315,"18-34","female",0.523,0.33911844,0.65,0.65526141,0.638,0.66845691,0.445,0.31909446,0.635,0.61737615,0.603,0.4322055,0.595,0.56456492,NA,0.76050452,0.554,0.42211403,0.477,0.32575314,0.632,0.52678448,0.342,0.45323084,0.702,0.41527893,0.575,0.67028973,0.472,0.59414646,0.614,0.72516562,0.636,0.64682129,0.728,0.67659881,0.653,0.42234125,0.724,0.69555581,0.455,0.20394338,0.633,0.4485576,0.671,0.7008649,0.561,0.53545049,0.376,0.14045337,0.648,0.33911844
"3181",1,1,3,2,1,11321,"18-34","female",0.858,0.76364143,0.806,0.73397402,0.811,0.85560786,0.8,0.80178768,0.835,0.79236155,0.873,0.80703852,0.894,0.8849612,NA,0.91911462,0.901,0.76994204,0.849,0.72711021,0.866,0.7790272,0.912,0.78015382,0.938,0.72767572,0.872,0.87467609,0.761,0.757547,0.889,0.8628299,0.855,0.81445134,0.93,0.85411072,0.896,0.61178234,0.889,0.8591806,0.79,0.60026799,0.872,0.6714226,0.891,0.81494347,0.867,0.8135565,0.829,0.61602259,0.874,0.76364143
"3182",1,1,3,2,2,11322,"18-34","female",0.817,0.71788981,0.728,0.69071407,0.778,0.82752832,0.73,0.73053463,0.786,0.74121353,0.792,0.76792129,0.864,0.88085872,NA,0.89782957,0.869,0.71059471,0.788,0.6625226,0.828,0.73681513,0.84,0.73541229,0.918,0.67199308,0.832,0.83097193,0.677,0.69818781,0.845,0.83110099,0.783,0.76586514,0.912,0.83481654,0.86,0.57629594,0.851,0.82662946,0.726,0.5051695,0.814,0.63969947,0.871,0.80118975,0.81,0.7808162,0.749,0.52565139,0.796,0.71788981
"3183",1,1,3,2,3,11323,"18-34","female",0.732,0.66072955,0.695,0.6628028,0.765,0.79829939,0.655,0.6611032,0.717,0.70017834,0.745,0.71644996,0.812,0.8489429,NA,0.87385462,0.835,0.65608717,0.735,0.60210794,0.79,0.69684611,0.721,0.68894896,0.891,0.61380099,0.779,0.79370395,0.542,0.65554245,0.78,0.80410473,0.76,0.72908166,0.901,0.80940116,0.811,0.54097858,0.83,0.79652389,0.607,0.42893529,0.777,0.60492084,0.817,0.7828298,0.734,0.74356749,0.662,0.43671305,0.77,0.66072955
"3184",1,1,3,2,4,11324,"18-34","female",0.545,0.45095165,0.633,0.63455846,0.631,0.71585569,0.444,0.44964121,0.62,0.62633484,0.602,0.53482032,0.65,0.66473061,NA,0.80147193,0.663,0.50749773,0.503,0.42716909,0.625,0.58857407,0.482,0.5417195,0.738,0.46775655,0.611,0.70373504,0.422,0.59705563,0.571,0.74412638,0.625,0.66650472,0.822,0.72002153,0.684,0.45552807,0.779,0.72016708,0.45,0.26868344,0.64,0.4977091,0.73,0.71924291,0.538,0.6163827,0.416,0.22435703,0.589,0.45095165
"3185",1,1,3,2,5,11325,"18-34","female",0.467,0.27489453,0.609,0.61286611,0.596,0.64713754,0.379,0.27330255,0.577,0.5665925,0.525,0.38267306,0.538,0.50828607,NA,0.74096553,0.51,0.38403643,0.41,0.28151392,0.587,0.49870171,0.294,0.41851602,0.68,0.34757415,0.532,0.62939932,0.352,0.55079115,0.567,0.69486076,0.555,0.61605958,0.698,0.64495395,0.612,0.38637433,0.671,0.65699127,0.369,0.13750088,0.577,0.40815333,0.627,0.6659565,0.496,0.51031796,0.358,0.05012448,0.585,0.27489453
"3186",1,1,3,3,1,11331,"18-34","female",0.848,0.68955282,0.779,0.68475779,0.8,0.81914986,0.774,0.74114665,0.755,0.73760035,0.85,0.73954559,0.842,0.82598062,NA,0.88979923,0.864,0.71275961,0.791,0.66575717,0.821,0.73251118,0.866,0.72852869,0.913,0.64565722,0.842,0.83258946,0.642,0.70700434,0.848,0.82461334,0.829,0.76992187,0.91,0.80549558,0.836,0.53731815,0.865,0.81442097,0.719,0.51351491,0.862,0.6077413,0.807,0.7748535,0.824,0.76814696,0.728,0.50609988,0.853,0.68955282
"3187",1,1,3,3,2,11332,"18-34","female",0.807,0.65384168,0.7,0.65439018,0.767,0.79814657,0.704,0.67991819,0.706,0.69593796,0.769,0.7087537,0.812,0.82483145,NA,0.87222401,0.832,0.66501868,0.73,0.61495674,0.783,0.70110923,0.794,0.69435902,0.893,0.60146957,0.802,0.79461366,0.558,0.65948297,0.804,0.79928785,0.757,0.7309202,0.892,0.79255405,0.8,0.51914474,0.827,0.78805612,0.655,0.43850025,0.804,0.59155542,0.787,0.76886764,0.767,0.74173968,0.655,0.43246991,0.775,0.65384168
"3188",1,1,3,3,3,11333,"18-34","female",0.722,0.59745611,0.667,0.63241745,0.754,0.77074991,0.629,0.61094767,0.637,0.65974396,0.722,0.65876125,0.76,0.79026817,NA,0.84853004,0.798,0.61358699,0.678,0.55748086,0.746,0.66496686,0.675,0.64968181,0.866,0.55058738,0.749,0.75801553,0.423,0.62348741,0.739,0.77440783,0.734,0.69831817,0.881,0.76764081,0.751,0.49313389,0.806,0.75944759,0.536,0.37000192,0.766,0.56232412,0.733,0.75358423,0.691,0.70502554,0.575,0.3547097,0.749,0.59745611
"3189",1,1,3,3,4,11334,"18-34","female",0.535,0.40130998,0.606,0.60565188,0.62,0.69231494,0.418,0.41184055,0.54,0.58985194,0.579,0.49075361,0.598,0.61970596,NA,0.77830664,0.626,0.47412101,0.445,0.39463424,0.581,0.56115128,0.436,0.50739208,0.713,0.41651196,0.581,0.67049367,0.303,0.56777809,0.53,0.71648239,0.599,0.6410135,0.802,0.68070303,0.624,0.41665946,0.755,0.68548752,0.379,0.22063691,0.63,0.46297613,0.646,0.69297804,0.495,0.58756242,0.335,0.16100462,0.568,0.40130998
"3190",1,1,3,3,5,11335,"18-34","female",0.457,0.23156993,0.582,0.58363738,0.585,0.62413694,0.353,0.24105122,0.497,0.53050197,0.502,0.34557725,0.486,0.47067011,NA,0.71680666,0.473,0.35436454,0.352,0.25538015,0.543,0.47111131,0.248,0.38334186,0.655,0.30157134,0.502,0.59510255,0.233,0.52118389,0.526,0.66654155,0.529,0.59331586,0.678,0.60399022,0.552,0.34987083,0.647,0.62134391,0.298,0.09422737,0.567,0.37662711,0.543,0.6395027,0.453,0.48615336,0.283,-0.00389017,0.564,0.23156993
"3191",1,1,3,4,1,11341,"18-34","female",0.543,0.5364731,0.723,0.64464748,0.609,0.76378072,0.506,0.60399267,0.641,0.67993677,0.706,0.6016916,0.547,0.67691685,NA,0.83196419,0.669,0.60046381,0.536,0.5639315,0.636,0.65764816,0.579,0.63018556,0.696,0.54118544,0.627,0.75375616,0.513,0.67520118,0.583,0.75422791,0.677,0.70861812,0.699,0.68130547,0.683,0.47887107,0.786,0.72592616,0.536,0.40707978,0.722,0.52264276,0.624,0.72463205,0.565,0.67006616,0.394,0.38349154,0.661,0.5364731
"3192",1,1,3,4,2,11342,"18-34","female",0.502,0.51208241,0.645,0.61857442,0.576,0.7472787,0.436,0.55469408,0.592,0.64427838,0.625,0.58137643,0.517,0.68485561,NA,0.81899422,0.637,0.56246743,0.475,0.52236558,0.598,0.63208042,0.507,0.603306,0.676,0.50589745,0.587,0.72299973,0.429,0.63227143,0.539,0.73473668,0.605,0.67608794,0.681,0.67654776,0.647,0.46655336,0.748,0.70648956,0.473,0.34323299,0.664,0.51234838,0.604,0.72165474,0.508,0.6527323,0.328,0.3215522,0.583,0.51208241
"3193",1,1,3,4,3,11343,"18-34","female",0.417,0.43762284,0.612,0.59147701,0.563,0.71258601,0.361,0.46960762,0.523,0.60052287,0.578,0.51737308,0.465,0.63406334,NA,0.78586205,0.603,0.49843223,0.422,0.45554493,0.561,0.58349207,0.388,0.54164262,0.65,0.44421658,0.534,0.673757,0.294,0.59168326,0.474,0.69900595,0.582,0.63853648,0.67,0.63174461,0.598,0.43301084,0.727,0.66398218,0.354,0.26432942,0.626,0.47346089,0.55,0.69770597,0.432,0.60470526,0.254,0.23390774,0.557,0.43762284
"3194",1,1,3,4,4,11344,"18-34","female",0.23,0.27288203,0.55,0.56197947,0.507,0.63980911,0.15,0.29817277,0.426,0.53136066,0.435,0.3845483,0.303,0.50229862,NA,0.7132905,0.431,0.38023873,0.19,0.32568401,0.404,0.47715091,0.149,0.3961774,0.496,0.33114959,0.366,0.58187653,0.174,0.53213228,0.265,0.63660427,0.447,0.59403366,0.591,0.53671765,0.471,0.35863773,0.676,0.58453711,0.196,0.13763371,0.489,0.39037607,0.463,0.63519177,0.236,0.50060167,0.021,0.07869994,0.376,0.27288203
"3195",1,1,3,4,5,11345,"18-34","female",0.152,0.13060737,0.526,0.53686004,0.472,0.57516581,0.085,0.15097554,0.383,0.47107509,0.358,0.27202163,0.191,0.38939958,NA,0.64661787,0.278,0.27979738,0.097,0.21697175,0.366,0.38106244,-0.039,0.2637295,0.438,0.235275,0.287,0.49884717,0.104,0.4801889,0.261,0.58025938,0.377,0.55918959,0.467,0.44872489,0.399,0.29068256,0.568,0.51238259,0.115,0.03166576,0.427,0.31852712,0.36,0.57741716,0.194,0.4093749,-0.025,-0.04976926,0.372,0.13060737
"3196",1,1,3,5,1,11351,"18-34","female",0.435,0.53225421,0.654,0.65186108,0.568,0.76838135,0.451,0.60006434,0.591,0.68804891,0.57,0.60230869,0.339,0.66913809,NA,0.83184309,0.507,0.59983343,0.433,0.56685387,0.591,0.66021189,0.423,0.62880658,0.516,0.55434319,0.504,0.75051238,0.396,0.68704311,0.528,0.75321589,0.598,0.71471413,0.385,0.67453127,0.531,0.48922022,0.567,0.72332062,0.423,0.41779,0.672,0.52920541,0.455,0.72661798,0.491,0.66700676,0.301,0.40602184,0.602,0.53225421
"3197",1,1,3,5,2,11352,"18-34","female",0.394,0.51700366,0.575,0.62477106,0.535,0.75439373,0.381,0.55790399,0.542,0.65317616,0.489,0.59037655,0.309,0.6884945,NA,0.82325006,0.475,0.56700941,0.372,0.52859079,0.554,0.63710959,0.351,0.60696503,0.496,0.52191752,0.464,0.72496264,0.312,0.64172579,0.484,0.73761863,0.526,0.68332309,0.367,0.67880215,0.495,0.47815276,0.529,0.70934818,0.36,0.3551022,0.614,0.52131731,0.435,0.72580396,0.434,0.65622688,0.241,0.34514182,0.524,0.51700366
"3198",1,1,3,5,3,11353,"18-34","female",0.309,0.41238959,0.542,0.58710142,0.522,0.70698676,0.306,0.44634336,0.473,0.59499592,0.442,0.49862901,0.257,0.61007575,NA,0.7762537,0.441,0.47997946,0.32,0.44245519,0.516,0.57085643,0.232,0.52323023,0.469,0.43597068,0.411,0.65769271,0.177,0.59143162,0.419,0.68544983,0.503,0.63235527,0.356,0.60617896,0.446,0.42843466,0.508,0.64667243,0.24,0.25289199,0.577,0.46357661,0.381,0.68942409,0.358,0.58878362,0.173,0.22931789,0.498,0.41238959
"3199",1,1,3,5,4,11354,"18-34","female",0.122,0.22667898,0.481,0.54846269,0.466,0.62321165,0.095,0.25632543,0.376,0.51342052,0.299,0.3488307,0.095,0.46132264,NA,0.68884965,0.269,0.34705775,0.088,0.30292683,0.359,0.44713397,-0.007,0.35464054,0.316,0.30772802,0.243,0.54665194,0.057,0.52309104,0.21,0.60661764,0.368,0.58018295,0.277,0.48253058,0.319,0.33929767,0.457,0.54674566,0.083,0.11165932,0.44,0.36776739,0.294,0.61453108,0.162,0.46874316,-0.053,0.06100439,0.317,0.22667898
"3200",1,1,3,5,5,11355,"18-34","female",0.044,0.07226475,0.457,0.51080625,0.431,0.54650275,0.03,0.09879128,0.333,0.43845227,0.222,0.22944292,-0.017,0.34395267,NA,0.60152533,0.269,0.23878447,-0.005,0.19607015,0.322,0.33025367,-0.195,0.19360019,0.258,0.20370698,0.164,0.4367121,-0.013,0.4595198,0.206,0.52812497,0.298,0.5410429,0.153,0.35667092,0.247,0.25116277,0.349,0.44728513,0.002,-0.0027724,0.377,0.2871767,0.191,0.5410173,0.12,0.36384738,-0.092,-0.06530354,0.313,0.07226475
"3201",1,1,4,1,1,11411,"18-34","female",0.816,0.94192079,0.783,0.92883979,0.726,0.9600922,0.761,0.94559412,0.806,0.95060237,0.865,0.95217743,0.871,0.97944687,NA,0.97899151,0.838,0.93736749,0.82,0.92229711,0.78,0.93975746,0.861,0.94025481,0.843,0.93946391,0.783,0.96923437,0.825,0.93802286,0.775,0.96525176,0.845,0.94920137,0.903,0.96372828,0.865,0.89866736,0.889,0.96650491,0.72,0.89058806,0.847,0.90949994,0.854,0.95421711,0.795,0.94698911,0.754,0.91138272,0.838,0.94192079
"3202",1,1,4,1,2,11412,"18-34","female",0.775,0.85679355,0.705,0.81545359,0.693,0.9063256,0.691,0.83635768,0.757,0.8748484,0.784,0.89697167,0.841,0.97496903,NA,0.954304,0.806,0.82595145,0.759,0.78630474,0.743,0.84446387,0.789,0.84186029,0.823,0.87273058,0.743,0.91171342,0.741,0.83509963,0.731,0.91078208,0.773,0.8652609,0.885,0.92068582,0.829,0.7743325,0.851,0.91576991,0.656,0.70477843,0.788,0.78790888,0.834,0.89890538,0.738,0.86702698,0.668,0.80362836,0.76,0.85679355
"3203",1,1,4,1,3,11413,"18-34","female",0.69,0.75656753,0.672,0.73813156,0.68,0.84651879,0.616,0.73089601,0.688,0.79888492,0.737,0.80696972,0.789,0.92263879,NA,0.91135871,0.772,0.73075422,0.707,0.67217612,0.705,0.76513028,0.67,0.7550996,0.796,0.77126452,0.69,0.851028,0.606,0.75178098,0.666,0.85898254,0.75,0.7926727,0.874,0.86685786,0.78,0.65931521,0.83,0.86086056,0.537,0.552974,0.751,0.68788854,0.78,0.84720413,0.662,0.79310487,0.574,0.65255874,0.734,0.75656753
"3204",1,1,4,1,4,11414,"18-34","female",0.503,0.50504145,0.61,0.68066094,0.624,0.73041301,0.405,0.48786118,0.591,0.6839709,0.594,0.57486758,0.627,0.70674547,NA,0.80522346,0.6,0.55076984,0.474,0.46405315,0.548,0.62848452,0.431,0.57576686,0.643,0.56336514,0.522,0.72749684,0.486,0.65726121,0.457,0.77236541,0.615,0.69928873,0.795,0.74351595,0.653,0.47544264,0.779,0.75342023,0.38,0.33686596,0.614,0.54122156,0.693,0.75718383,0.466,0.63174463,0.322,0.35436495,0.553,0.50504145
"3205",1,1,4,1,5,11415,"18-34","female",0.425,0.31147852,0.587,0.62843195,0.589,0.63013141,0.34,0.30338831,0.548,0.5838408,0.517,0.39387031,0.515,0.54609432,NA,0.70561261,0.447,0.40601201,0.381,0.30869976,0.51,0.5161779,0.243,0.42566722,0.585,0.39868768,0.443,0.61481559,0.416,0.5749318,0.453,0.6950282,0.545,0.62528082,0.671,0.63282994,0.581,0.34414374,0.671,0.65735928,0.299,0.16516555,0.551,0.42532154,0.59,0.67889617,0.424,0.50867347,0.257,0.12279595,0.549,0.31147852
"3206",1,1,4,2,1,11421,"18-34","female",0.76,0.81311862,0.743,0.79047176,0.684,0.89431243,0.695,0.84324804,0.748,0.85034767,0.787,0.86037978,0.814,0.9069234,NA,0.94383113,0.794,0.82388694,0.753,0.78111672,0.736,0.83484154,0.813,0.82933165,0.821,0.82147997,0.74,0.9016529,0.705,0.82410484,0.728,0.89690261,0.764,0.86232558,0.873,0.88997814,0.824,0.70473581,0.836,0.89353662,0.633,0.69288752,0.79,0.74408812,0.81,0.85744407,0.73,0.84866523,0.709,0.74892705,0.775,0.81311862
"3207",1,1,4,2,2,11422,"18-34","female",0.719,0.75767451,0.665,0.73053074,0.651,0.86024016,0.625,0.7619995,0.699,0.79239684,0.706,0.81726776,0.784,0.90273185,NA,0.92157095,0.762,0.75173374,0.692,0.6994292,0.698,0.78016134,0.741,0.7718699,0.801,0.76230166,0.7,0.85368778,0.621,0.75358857,0.684,0.85940102,0.692,0.80490254,0.855,0.86522045,0.788,0.64948544,0.798,0.85612576,0.569,0.57560512,0.732,0.69222818,0.79,0.8342504,0.673,0.80821172,0.63,0.6530077,0.697,0.75767451
