"","MO","SC","UA","PD","AD","State","Age","Sex","UK","UKCopula","Japan","JapanCopula","SouthKorea","SouthKoreaCopula","Netherlands","NetherlandsCopula","China","ChinaCopula","Spain","SpainCopula","Germany","GermanyCopula"
"2205",1,1,2,3,3,"11233","65+","female",-0.008,0.366381140226448,0.498,0.489343742248473,0.54,0.482478295736644,0.009,0.165680109842418,0.424,0.364759178160407,0.209,0.352371539236493,0.296,0.26396654580207
"2206",1,1,3,1,1,"11311","65+","female",0.556,0.944915439541515,0.715,0.919183512737292,0.692,0.917387248721643,0.638,0.925881412633391,0.746,0.944298047416559,0.49,0.939404444821276,0.676,0.958740483285158
"2207",1,1,3,1,2,"11312","65+","female",0.485,0.797751285154569,0.652,0.750254629181528,0.649,0.776448053534783,0.514,0.743709304908963,0.66,0.792226550992558,0.428,0.78656461985001,0.676,0.845949407521986
"2208",1,1,3,1,3,"11313","65+","female",0.32,0.502132761569625,0.603,0.557401990556872,0.534,0.553266656206818,0.313,0.348256747687275,0.541,0.487902246122465,0.346,0.480337557267859,0.611,0.485068606249959
"2209",1,1,3,2,1,"11321","65+","female",0.433,0.832288841249227,0.635,0.791128136318625,0.655,0.790840843398655,0.552,0.785377678859519,0.654,0.811373128122424,0.401,0.818649117540674,0.564,0.849439247935861
"2210",1,1,3,2,2,"11322","65+","female",0.362,0.696069526627843,0.572,0.664851729742465,0.612,0.699599116517095,0.428,0.623140865573105,0.568,0.661547316793966,0.339,0.681755965051918,0.564,0.730354755928536
"2211",1,1,3,2,3,"11323","65+","female",0.197,0.451661969280901,0.523,0.521620181873901,0.497,0.529337770968485,0.227,0.284915174577349,0.449,0.425508203558812,0.257,0.433350074324688,0.499,0.427489000615646
"2212",1,1,3,3,1,"11331","65+","female",0.17,0.484378998737982,0.521,0.553664603689034,0.541,0.496411540907969,0.309,0.3659403894204,0.51,0.444269998918398,0.229,0.487525203992273,0.361,0.357190868533668
"2213",1,1,3,3,2,"11332","65+","female",0.099,0.37022951567849,0.458,0.460954278467962,0.498,0.433785834376255,0.185,0.22359144861818,0.424,0.332805249562534,0.167,0.363277133147773,0.361,0.24106429352739
"2214",1,1,3,3,3,"11333","65+","female",-0.066,0.180003731679492,0.409,0.356183760392692,0.383,0.331137377564495,-0.016,-0.0379016556434603,0.305,0.168429200685262,0.085,0.148138594790648,0.296,-0.0220171079603499
"2215",1,2,1,1,1,"12111","65+","female",0.815,0.95101341837331,0.794,0.927179854481443,0.904,0.924697482259963,0.847,0.934615114127839,0.856,0.951804188007838,0.842,0.943835803164323,0.912,0.964675491492441
"2216",1,2,1,1,2,"12112","65+","female",0.744,0.835794762373032,0.731,0.785444280769779,0.861,0.81497681757329,0.723,0.792528610552757,0.77,0.840850459669822,0.78,0.818837949071677,0.912,0.887142677661472
"2217",1,2,1,1,3,"12113","65+","female",0.31,0.615304200957054,0.682,0.651903635802606,0.696,0.647584411233323,0.288,0.484500675009293,0.629,0.625714714455942,0.407,0.584196356371211,0.524,0.620075436127882
"2218",1,2,1,2,1,"12121","65+","female",0.692,0.845887478808082,0.714,0.807959497113198,0.867,0.805554585776426,0.761,0.807192042440593,0.764,0.828712297966488,0.753,0.827346623738382,0.8,0.861021995139334
"2219",1,2,1,2,2,"12122","65+","female",0.621,0.743658422419997,0.651,0.710881114826963,0.824,0.747518946455656,0.637,0.690620508526982,0.678,0.722937906298712,0.691,0.720145304970735,0.8,0.780058318721561
"2220",1,2,1,2,3,"12123","65+","female",0.187,0.537939397844691,0.602,0.59675136030964,0.659,0.5990762848566,0.202,0.400765675440599,0.537,0.530989818190413,0.318,0.507330869474533,0.412,0.527149400754788
"2221",1,2,1,3,1,"12131","65+","female",0.16,0.604783037817335,0.6,0.656625481014942,0.703,0.605917100889488,0.284,0.515306361002447,0.598,0.574890655812571,0.29,0.606004235696556,0.274,0.515922591145034
"2222",1,2,1,3,2,"12132","65+","female",0.089,0.481722074661547,0.537,0.557049989695904,0.66,0.536811276664007,0.16,0.363223029260729,0.512,0.452433324029153,0.228,0.47503887371465,0.274,0.391094901426813
"2223",1,2,1,3,3,"12133","65+","female",-0.076,0.269128417184044,0.488,0.440291188826069,0.545,0.426161902823371,-0.041,0.0708257206570154,0.393,0.26378726913769,0.146,0.243182673258912,0.209,0.112669590891012
"2224",1,2,2,1,1,"12211","65+","female",0.779,0.812628852117972,0.75,0.753861702328867,0.853,0.778693510850576,0.815,0.777315535713406,0.782,0.778694169135855,0.771,0.80797725368915,0.912,0.855384482371297
"2225",1,2,2,1,2,"12212","65+","female",0.708,0.713800143317015,0.687,0.658637267347407,0.81,0.71857685817685,0.691,0.656897726156655,0.696,0.669244742063244,0.709,0.705278210274141,0.912,0.778451045305212
"2226",1,2,2,1,3,"12213","65+","female",0.274,0.51006017199562,0.638,0.544382182365238,0.645,0.57412791888454,0.256,0.370877707748501,0.555,0.477560445521367,0.336,0.495105861005411,0.524,0.532488750882535
"2227",1,2,2,2,1,"12221","65+","female",0.656,0.746690914800855,0.67,0.707584084007016,0.816,0.728270785264063,0.729,0.697654044763377,0.69,0.693135601879177,0.682,0.740223425686617,0.8,0.764228283805346
"2228",1,2,2,2,2,"12222","65+","female",0.585,0.653836829104642,0.607,0.622130239530224,0.773,0.675067678001278,0.605,0.582714707448141,0.604,0.594721757568781,0.62,0.644254385587455,0.8,0.689233755857925
"2229",1,2,2,2,3,"12223","65+","female",0.151,0.459040716033877,0.558,0.516665024388541,0.608,0.542741204286119,0.17,0.305148216419116,0.463,0.417758946520762,0.247,0.444176970908837,0.412,0.451384441732771
"2230",1,2,2,3,1,"12231","65+","female",0.124,0.528987293336602,0.556,0.583003716444349,0.652,0.544034454913398,0.252,0.418601734438792,0.524,0.477756685870933,0.219,0.547446536359122,0.274,0.442612635040029
"2231",1,2,2,3,2,"12232","65+","female",0.053,0.43245562333226,0.493,0.500545781916642,0.609,0.495260318492964,0.128,0.297565044002897,0.438,0.382556386653333,0.157,0.442667734113513,0.274,0.354945197515272
"2232",1,2,2,3,3,"12233","65+","female",-0.112,0.233399404562952,0.444,0.393963502176003,0.494,0.39697316645951,-0.073,0.0218662318271158,0.319,0.210075735227242,0.075,0.227941664333834,0.209,0.101224430172101
"2233",1,2,3,1,1,"12311","65+","female",0.452,0.606648435081473,0.661,0.598356780443052,0.646,0.588512909501127,0.556,0.547647518141275,0.641,0.517051119061998,0.356,0.625931387431738,0.589,0.629805549253086
"2234",1,2,3,1,2,"12312","65+","female",0.381,0.492260220041914,0.598,0.505486075181119,0.603,0.523348409153171,0.432,0.404751539517822,0.555,0.400247044419949,0.294,0.505943559636136,0.589,0.523773836525698
"2235",1,2,3,1,3,"12313","65+","female",0.216,0.300394927342999,0.549,0.404328790673434,0.488,0.418634491061228,0.231,0.138266166401626,0.436,0.233416284124513,0.212,0.298388992969842,0.524,0.272629476987927
"2236",1,2,3,2,1,"12321","65+","female",0.329,0.592699313287367,0.581,0.595051785979525,0.609,0.589018903131951,0.47,0.517666476915122,0.549,0.503475552283307,0.267,0.611549982355342,0.477,0.593727830514877
"2237",1,2,3,2,2,"12322","65+","female",0.258,0.484523778617427,0.518,0.50733040458198,0.566,0.528613417577322,0.346,0.383050796585221,0.463,0.395458629957133,0.205,0.498608105113046,0.477,0.495016523252199
"2238",1,2,3,2,3,"12323","65+","female",0.093,0.281387822275595,0.469,0.401364158594355,0.451,0.414593129060745,0.145,0.103065674495671,0.344,0.219543311987749,0.123,0.284536889401837,0.412,0.236924598910316
"2239",1,2,3,3,1,"12331","65+","female",0.066,0.348330300121251,0.467,0.452522718617145,0.495,0.407261075810552,0.227,0.231224838939457,0.405,0.279971401004475,0.095,0.357599419255142,0.274,0.201289015250793
"2240",1,2,3,3,2,"12332","65+","female",-0.005,0.256642922768214,0.404,0.376519255746628,0.452,0.366069319922926,0.103,0.112995917220509,0.319,0.190795453914455,0.033,0.256033027713299,0.274,0.117467060931072
"2241",1,2,3,3,3,"12333","65+","female",-0.17,0.0873068693448851,0.355,0.28683421903208,0.337,0.284083508718177,-0.098,-0.126399839766725,0.2,0.0475940700608019,-0.049,0.0653087011799163,0.209,-0.110982635369398
"2242",1,3,1,1,1,"13111","65+","female",0.436,0.967262039176309,0.746,0.94939684814089,0.764,0.944695435751088,0.543,0.953046923659408,0.731,0.969454226493709,0.376,0.96176883438068,0.502,0.976291959411102
"2243",1,3,1,1,2,"13112","65+","female",0.365,0.86709346403103,0.683,0.81856558461778,0.721,0.837090776641631,0.419,0.823090411346589,0.645,0.881340029294441,0.314,0.852549226641099,0.502,0.911659808187648
"2244",1,3,1,1,3,"13113","65+","female",0.2,0.592213243290433,0.634,0.643780825872605,0.606,0.628992303107538,0.218,0.451395259376568,0.526,0.602596028578077,0.232,0.554479330204838,0.437,0.56120511396628
"2245",1,3,1,2,1,"13121","65+","female",0.313,0.888864794290037,0.666,0.84977644441018,0.727,0.836646457721254,0.457,0.849007499106613,0.639,0.884699852225732,0.287,0.869761179591575,0.39,0.904403554604803
"2246",1,3,1,2,2,"13122","65+","female",0.242,0.791187479518035,0.603,0.754804887371934,0.684,0.781000580771787,0.333,0.741314815737775,0.553,0.79129263463482,0.225,0.765738103359153,0.39,0.83376014991058
"2247",1,3,1,2,3,"13123","65+","female",0.077,0.538438426093099,0.554,0.605699416483656,0.569,0.599355910737544,0.132,0.395904421538009,0.434,0.542403266558648,0.143,0.501232621296156,0.325,0.517040544858846
"2248",1,3,1,3,1,"13131","65+","female",0.05,0.50621935984587,0.552,0.583135961790743,0.613,0.542821547873715,0.214,0.41749568304707,0.495,0.46404068501659,0.115,0.48530035948976,0.187,0.367655970783173
"2249",1,3,1,3,2,"13132","65+","female",-0.021,0.320115743492984,0.489,0.441669293321203,0.57,0.431169854232934,0.09,0.193962313600438,0.409,0.275917615798471,0.053,0.287614115401216,0.187,0.153760638026109
"2250",1,3,1,3,3,"13133","65+","female",-0.186,0.117098640324789,0.44,0.32228440461513,0.455,0.316723030810515,-0.111,-0.0769887610598845,0.29,0.0943324163441873,-0.029,0.0536475921070226,0.122,-0.140004369421956
"2251",1,3,2,1,1,"13211","65+","female",0.4,0.846623994117155,0.702,0.801335677909752,0.713,0.811798849466777,0.511,0.814688270937819,0.657,0.830255103552232,0.305,0.839355400343831,0.502,0.878125136183898
"2252",1,3,2,1,2,"13212","65+","female",0.329,0.685277442872654,0.639,0.653129180454728,0.67,0.698490304845097,0.387,0.625397826073688,0.571,0.648710155286218,0.243,0.676861083134309,0.502,0.737236385113884
"2253",1,3,2,1,3,"13213","65+","female",0.164,0.384982274527748,0.59,0.468415344374163,0.555,0.494064953426702,0.186,0.23193950956702,0.452,0.340310255669212,0.161,0.368375342584522,0.437,0.368936562422229
"2254",1,3,2,2,1,"13221","65+","female",0.277,0.777269815094195,0.622,0.739326379619346,0.676,0.753733066764552,0.425,0.733047135737583,0.565,0.739496977591904,0.216,0.766699576287482,0.39,0.796353635401254
"2255",1,3,2,2,2,"13222","65+","female",0.206,0.651791352129746,0.559,0.627913597234602,0.633,0.676972036522864,0.301,0.583860352668067,0.479,0.602187176136018,0.154,0.640796259148853,0.39,0.687317067318466
"2256",1,3,2,2,3,"13223","65+","female",0.041,0.399339554755572,0.51,0.483040831911423,0.518,0.507439103482023,0.1,0.239540211289188,0.36,0.357365954814491,0.072,0.385105969709414,0.325,0.378788171138806
"2257",1,3,2,3,1,"13231","65+","female",0.014,0.406973208558,0.508,0.497278774929219,0.562,0.467626827051383,0.182,0.292834882544452,0.421,0.343445083183794,0.044,0.410572035320054,0.187,0.279944481304414
"2258",1,3,2,3,2,"13232","65+","female",-0.057,0.287826701295819,0.445,0.40202185919972,0.519,0.407115454006295,0.058,0.144302190178477,0.335,0.225158917816913,-0.018,0.280284379625744,0.187,0.159893798619224
"2259",1,3,2,3,3,"13233","65+","female",-0.222,0.0914438152333003,0.396,0.293401806692862,0.404,0.305691518916274,-0.143,-0.122883710834959,0.216,0.0537967445970426,-0.1,0.0588313905265636,0.122,-0.109769135713065
"2260",1,3,3,1,1,"13311","65+","female",0.342,0.455322677192738,0.613,0.498964699886588,0.556,0.466188363466412,0.486,0.394466911862256,0.538,0.354698822739711,0.181,0.46554424752726,0.502,0.403292907752305
"2261",1,3,3,1,2,"13312","65+","female",0.271,0.340177601748337,0.55,0.40695943722735,0.513,0.405679600138461,0.362,0.248546468905094,0.452,0.241144492341751,0.119,0.343010697664643,0.502,0.291664490945342
"2262",1,3,3,1,3,"13313","65+","female",0.106,0.157689206124975,0.501,0.304097850379782,0.398,0.301581871577908,0.161,-1.52129224328177e-05,0.333,0.0832431857022768,0.037,0.132927598806145,0.437,0.0207281833711206
"2263",1,3,3,2,1,"13321","65+","female",0.219,0.448630934129795,0.533,0.506077779075485,0.519,0.477880935586418,0.4,0.365715731208765,0.446,0.352915840994712,0.092,0.467395917688467,0.39,0.403949755075334
"2264",1,3,3,2,2,"13322","65+","female",0.148,0.336514566044773,0.47,0.416816728978267,0.476,0.419486210720464,0.276,0.223907671211776,0.36,0.241272254475755,0.03,0.348496485036396,0.39,0.296498438818777
"2265",1,3,3,2,3,"13323","65+","female",-0.017,0.152803695624208,0.421,0.31534980793085,0.361,0.319029388197338,0.075,-0.0273738552855947,0.241,0.0836003379214664,-0.052,0.140714202579461,0.325,0.0357313304673298
"2266",1,3,3,3,1,"13331","65+","female",-0.044,0.240159644582238,0.419,0.36874521307885,0.405,0.320690920903781,0.157,0.135201637503634,0.302,0.15851903820289,-0.08,0.225899447281599,0.187,0.0173366244000223
"2267",1,3,3,3,2,"13332","65+","female",-0.115,0.147427635937188,0.356,0.295459510662651,0.362,0.281288126282472,0.033,0.013361551865949,0.216,0.0721500816452748,-0.142,0.124797906299182,0.187,-0.067980813129483
"2268",1,3,3,3,3,"13333","65+","female",-0.28,-0.0163127513412708,0.307,0.201618126175711,0.247,0.189690024767168,-0.168,-0.212277909455076,0.097,-0.0697483373417433,-0.224,-0.0688119929161638,0.122,-0.312510017082562
"2269",2,1,1,1,1,"21111","65+","female",0.85,0.909949932994185,0.773,0.862338220443731,0.854,0.863618576437077,0.893,0.888886759004177,0.862,0.906352165960972,0.87,0.889171609407363,0.9,0.942672292037584
"2270",2,1,1,1,2,"21112","65+","female",0.779,0.82560946188758,0.71,0.765812025486797,0.811,0.80385634643642,0.769,0.791198607070705,0.776,0.82847556485756,0.808,0.795150551959931,0.9,0.892138250942505
"2271",2,1,1,1,3,"21113","65+","female",0.345,0.639302772819769,0.661,0.659789230639668,0.646,0.660341213230187,0.334,0.520923425334474,0.635,0.657350165874117,0.435,0.59215240312447,0.512,0.664137057594003
"2272",2,1,1,2,1,"21121","65+","female",0.727,0.842056246975323,0.693,0.792987982417675,0.817,0.799102283947091,0.807,0.811323805997007,0.77,0.818569737534367,0.781,0.810523959092299,0.788,0.873055233875183
"2273",2,1,1,2,2,"21122","65+","female",0.656,0.756640037591877,0.63,0.707274243922978,0.774,0.754663188228646,0.683,0.716278375446269,0.684,0.732263814326113,0.719,0.7172274568239,0.788,0.813967854464476
"2274",2,1,1,2,3,"21123","65+","female",0.222,0.565967021987434,0.581,0.600767496457127,0.609,0.613670746246311,0.248,0.443625379826497,0.543,0.556191847896686,0.346,0.513452272311147,0.4,0.581133140153538
"2275",2,1,1,3,1,"21131","65+","female",0.195,0.691026100784836,0.579,0.691187454389463,0.653,0.674091402640824,0.33,0.631150727142495,0.604,0.640278019509241,0.318,0.667411565904752,0.262,0.662892193525207
"2276",2,1,1,3,2,"21132","65+","female",0.124,0.566845262324861,0.516,0.588951125847696,0.61,0.598363063734134,0.206,0.483284042335118,0.518,0.517031409699177,0.256,0.536291709752835,0.262,0.544566404182172
"2277",2,1,1,3,3,"21133","65+","female",-0.041,0.338927810651778,0.467,0.46620618897784,0.495,0.463201480946696,0.005,0.170248742581702,0.399,0.3138911833628,0.174,0.295286400268408,0.197,0.25695124594754
"2278",2,1,2,1,1,"21211","65+","female",0.814,0.83029927749048,0.729,0.759507358149695,0.803,0.791718862276638,0.861,0.80660074553722,0.788,0.796186360414231,0.799,0.806821547762663,0.9,0.884730103402851
"2279",2,1,2,1,2,"21212","65+","female",0.743,0.741170142349555,0.666,0.669647583963453,0.76,0.740280648683562,0.737,0.703005003380656,0.702,0.701858806028036,0.737,0.709622276258719,0.9,0.822877677768669
"2280",2,1,2,1,3,"21213","65+","female",0.309,0.545481185734668,0.617,0.558909017336787,0.595,0.596650524314242,0.302,0.426683379302748,0.561,0.518793871680112,0.364,0.502799730199477,0.512,0.590458211108082
"2281",2,1,2,2,1,"21221","65+","female",0.691,0.763383630369722,0.649,0.70465203149202,0.766,0.742053521501022,0.775,0.729683992578741,0.696,0.699795227083658,0.71,0.735121187167416,0.788,0.800339524560769
"2282",2,1,2,2,2,"21222","65+","female",0.62,0.678057938582736,0.586,0.623216798975661,0.723,0.695465434067912,0.651,0.628612817809213,0.61,0.612609792637471,0.648,0.642670746419373,0.788,0.737443225076359
"2283",2,1,2,2,3,"21223","65+","female",0.186,0.484113719597655,0.537,0.517710135830484,0.558,0.558291318339885,0.216,0.353130812533132,0.469,0.436423077202412,0.275,0.439390747076649,0.4,0.503936164374794
"2284",2,1,2,3,1,"21231","65+","female",0.159,0.570715290109885,0.535,0.589770455116921,0.602,0.578845875778532,0.298,0.487923487819861,0.53,0.495268959123253,0.247,0.558392072397277,0.262,0.530116874646653
"2285",2,1,2,3,2,"21232","65+","female",0.088,0.462759618617833,0.472,0.498789723446973,0.559,0.517051385324073,0.174,0.354807429558782,0.444,0.387721570786366,0.185,0.443599503713343,0.262,0.43239092438057
"2286",2,1,2,3,3,"21233","65+","female",-0.077,0.257662194124507,0.423,0.389760459197836,0.444,0.407090691320651,-0.027,0.0682727168493584,0.325,0.208639392727245,0.103,0.227520695674547,0.197,0.177520143826964
"2287",2,1,3,1,1,"21311","65+","female",0.487,0.732480075270056,0.64,0.678395249562968,0.596,0.696885810271511,0.602,0.699893559510749,0.647,0.660056454281712,0.384,0.713420060149125,0.577,0.790749357054716
"2288",2,1,3,1,2,"21312","65+","female",0.416,0.583437497907356,0.577,0.546627802394321,0.553,0.59236199091712,0.478,0.526950951240489,0.561,0.490340842072703,0.322,0.557713148716955,0.577,0.662474256584937
"2289",2,1,3,1,3,"21313","65+","female",0.251,0.345598472337205,0.528,0.412403340667619,0.438,0.43954221787286,0.277,0.210901146587111,0.442,0.267578092787897,0.24,0.308114007991984,0.512,0.372934815812467
"2290",2,1,3,2,1,"21321","65+","female",0.364,0.66345697736611,0.56,0.626291795995844,0.559,0.648455051416207,0.516,0.613873513087959,0.555,0.567439894063023,0.295,0.643297077180627,0.465,0.699218081464964
"2291",2,1,3,2,2,"21322","65+","female",0.293,0.544458254876913,0.497,0.523135133714547,0.516,0.573694729779393,0.392,0.471199398659107,0.469,0.438769775830639,0.233,0.518834956835174,0.465,0.597006487543355
"2292",2,1,3,2,3,"21323","65+","female",0.128,0.32891443824942,0.448,0.406501082636337,0.401,0.442116128242481,0.191,0.176463114085181,0.35,0.245058516100157,0.151,0.294093900301634,0.4,0.334642191284919
"2293",2,1,3,3,1,"21331","65+","female",0.101,0.374474955671789,0.446,0.454097248850642,0.445,0.416336036989328,0.273,0.275422874438501,0.411,0.288174117983055,0.123,0.358923625626594,0.262,0.286468946415182
"2294",2,1,3,3,2,"21332","65+","female",0.03,0.270937735751855,0.383,0.368745984123114,0.402,0.361564321612215,0.149,0.148902468640276,0.325,0.188126627482608,0.061,0.243611546615377,0.262,0.187859508922183
"2295",2,1,3,3,3,"21333","65+","female",-0.135,0.0792821683682954,0.334,0.266082527647422,0.287,0.261744555033476,-0.052,-0.112542617247873,0.206,0.0257908709997669,-0.021,0.0306601295450986,0.197,-0.0648463332686364
"2296",2,2,1,1,1,"22111","65+","female",0.746,0.804403732498122,0.719,0.746950501026119,0.808,0.769067283703007,0.811,0.788114123115507,0.757,0.75718628153141,0.736,0.779137761575213,0.813,0.858496972322561
"2297",2,2,1,1,2,"22112","65+","female",0.675,0.693661508252418,0.656,0.642925393539761,0.765,0.699757942048784,0.687,0.661949275676599,0.671,0.632538676907082,0.674,0.660588634793659,0.813,0.773446004464068
"2298",2,2,1,1,3,"22113","65+","female",0.241,0.472533405943709,0.607,0.517486476000163,0.6,0.547420756613452,0.252,0.363191268355399,0.53,0.419049695667433,0.301,0.428501488901409,0.425,0.512274263223925
"2299",2,2,1,2,1,"22121","65+","female",0.623,0.735562390499423,0.639,0.695263122653498,0.771,0.717579334484364,0.725,0.707870388775958,0.665,0.664444274434172,0.647,0.707114945501667,0.701,0.767537606662559
"2300",2,2,1,2,2,"22122","65+","female",0.552,0.636176794627193,0.576,0.605984719240512,0.728,0.659942037598929,0.601,0.591191610849607,0.579,0.558132295344412,0.585,0.601718949487729,0.701,0.688377260948387
"2301",2,2,1,2,3,"22123","65+","female",0.118,0.430675968371497,0.527,0.494587999352417,0.563,0.523365380700853,0.166,0.306708497371271,0.438,0.368344497540828,0.212,0.387772262798863,0.313,0.44150008858497
"2302",2,2,1,3,1,"22131","65+","female",0.091,0.486946306218808,0.525,0.551647436310883,0.607,0.515692163645276,0.248,0.411513889199213,0.499,0.410690798146725,0.184,0.472490684243873,0.175,0.420225748632119
"2303",2,2,1,3,2,"22132","65+","female",0.02,0.380063264899297,0.462,0.462892565083848,0.564,0.459361944997963,0.124,0.281343753785302,0.413,0.304541116530014,0.122,0.355029845445894,0.175,0.321318978158095
"2304",2,2,1,3,3,"22133","65+","female",-0.145,0.171774818517383,0.413,0.350010538654663,0.449,0.353542526509792,-0.077,-0.00176776304592842,0.294,0.122280644662389,0.04,0.127217757150613,0.11,0.0570376525025057
"2305",2,2,2,1,1,"22211","65+","female",0.71,0.712054985566373,0.675,0.647339790753285,0.757,0.689118856644534,0.779,0.687541592379094,0.683,0.619024794745335,0.665,0.695191850002476,0.813,0.783517416970895
"2306",2,2,2,1,2,"22212","65+","female",0.639,0.613295565939844,0.612,0.557027125643893,0.714,0.63084353713129,0.655,0.568962158165284,0.597,0.509692756376452,0.603,0.589907372451861,0.813,0.706503960718341
"2307",2,2,2,1,3,"22213","65+","female",0.205,0.412349142127997,0.563,0.446960579524067,0.549,0.503125973088331,0.22,0.290773888854776,0.456,0.324896205144232,0.23,0.379431804181931,0.425,0.466352943942091
"2308",2,2,2,2,1,"22221","65+","female",0.587,0.651536288636494,0.595,0.611912100707083,0.72,0.647559499255693,0.693,0.611654386854717,0.591,0.54467121195892,0.576,0.634231217048025,0.701,0.691934320871458
"2309",2,2,2,2,2,"22222","65+","female",0.516,0.553167030327735,0.532,0.523776489064494,0.677,0.590379376343455,0.569,0.492067201530251,0.505,0.438864466485826,0.514,0.530556218579434,0.701,0.613094157241303
"2310",2,2,2,2,3,"22223","65+","female",0.082,0.358014401868904,0.483,0.418671963157299,0.512,0.471136612893007,0.134,0.218379489675846,0.364,0.262622399849698,0.141,0.327251640401382,0.313,0.378199084446866
"2311",2,2,2,3,1,"22231","65+","female",0.055,0.427249040769814,0.481,0.486983698137493,0.556,0.469527150985892,0.216,0.333792819419803,0.425,0.327047646424802,0.113,0.427690052853602,0.175,0.371084263338849
"2312",2,2,2,3,2,"22232","65+","female",-0.016,0.33588172222945,0.418,0.408039676193984,0.513,0.424583313538269,0.092,0.22057810772132,0.339,0.237354511609468,0.051,0.326848503241126,0.175,0.292093178756862
"2313",2,2,2,3,3,"22233","65+","female",-0.181,0.139749804051393,0.369,0.304137404825374,0.398,0.329326552791537,-0.109,-0.0492582147792358,0.22,0.0694127548514251,-0.031,0.114649140187863,0.11,0.0461732378410049
"2314",2,2,3,1,1,"22311","65+","female",0.383,0.501751688301615,0.586,0.49702375237012,0.55,0.504001054921876,0.52,0.467912712550711,0.542,0.36377962944627,0.25,0.496826796185482,0.49,0.564682944369204
"2315",2,2,3,1,2,"22312","65+","female",0.312,0.392106264397925,0.523,0.409734585109635,0.507,0.44444649268365,0.396,0.333076971208313,0.456,0.254912577111284,0.188,0.379708712058822,0.49,0.464587629990527
"2316",2,2,3,1,3,"22313","65+","female",0.147,0.194897881706437,0.474,0.306784990442051,0.392,0.338798573233376,0.195,0.0628025608994765,0.337,0.0844650718750549,0.106,0.167968587827737,0.425,0.214020483327492
"2317",2,2,3,2,1,"22321","65+","female",0.26,0.495016836891153,0.506,0.499498063927431,0.513,0.511526148812005,0.434,0.441480514241371,0.45,0.355459927625196,0.161,0.491962413037647,0.378,0.531168610015775
"2318",2,2,3,2,2,"22322","65+","female",0.189,0.391401596338635,0.443,0.415190103643821,0.47,0.455545524014076,0.31,0.314623643933595,0.364,0.253942041863939,0.099,0.381208735738501,0.378,0.439225406092892
"2319",2,2,3,2,3,"22323","65+","female",0.024,0.182680227174222,0.394,0.306691101523158,0.355,0.340995724245851,0.109,0.0317022147017811,0.245,0.0746976477137215,0.017,0.160417588783542,0.313,0.178637449329115
"2320",2,2,3,3,1,"22331","65+","female",-0.003,0.23825877697039,0.392,0.353920127669638,0.399,0.323908745539162,0.191,0.148338592641497,0.306,0.126840022388298,-0.011,0.223894015566368,0.175,0.133811992559238
"2321",2,2,3,3,2,"22332","65+","female",-0.074,0.142283056545384,0.329,0.274737678570956,0.356,0.278517918049709,0.067,0.0273132262931649,0.22,0.0333975785717277,-0.073,0.117163770221322,0.175,0.0455491143005054
"2322",2,2,3,3,3,"22333","65+","female",-0.239,-0.0303288413793784,0.28,0.184353092307204,0.241,0.195953324544253,-0.134,-0.215372544038483,0.101,-0.111744058217546,-0.155,-0.0747103734786924,0.11,-0.180759711859796
"2323",2,3,1,1,1,"23111","65+","female",0.367,0.849234588552289,0.671,0.803489903544336,0.668,0.80904530051269,0.507,0.82855434967701,0.632,0.827547353165128,0.27,0.826192637064843,0.403,0.888757798206205
"2324",2,3,1,1,2,"23112","65+","female",0.296,0.674448724173223,0.608,0.646019105061482,0.625,0.686052053151873,0.383,0.636423788161338,0.546,0.628439483739379,0.208,0.64221758931361,0.403,0.740207244271026
"2325",2,3,1,1,3,"23113","65+","female",0.131,0.34292320484128,0.559,0.438897075824277,0.51,0.460030586902009,0.182,0.221842454969383,0.427,0.279257656652914,0.126,0.29198357529272,0.338,0.34703169218426
"2326",2,3,1,2,1,"23121","65+","female",0.244,0.777612421418473,0.591,0.737859221051359,0.631,0.750234474238777,0.421,0.748687293388107,0.54,0.730981427707138,0.181,0.748327473861664,0.291,0.808597974368894
"2327",2,3,1,2,2,"23122","65+","female",0.173,0.638936214579082,0.528,0.616893612553452,0.588,0.664478573336468,0.297,0.593474035727585,0.454,0.576178634687075,0.119,0.604305334022231,0.291,0.689662447727758
"2328",2,3,1,2,3,"23123","65+","female",0.008,0.359659359217991,0.479,0.454514493068023,0.473,0.477416298395682,0.096,0.228866732765777,0.335,0.298183050918468,0.037,0.314523761856286,0.226,0.356240148593366
"2329",2,3,1,3,1,"23131","65+","female",-0.019,0.348038339917075,0.477,0.45462455146085,0.517,0.42277335649972,0.178,0.27120963979533,0.396,0.260332234516642,0.009,0.311636624526071,0.088,0.240307011632995
"2330",2,3,1,3,2,"23132","65+","female",-0.09,0.226069956441954,0.414,0.358015189765121,0.474,0.359484542803549,0.054,0.12135337681295,0.31,0.139118461578306,-0.053,0.176808145021843,0.088,0.119084740520085
"2331",2,3,1,3,3,"23133","65+","female",-0.255,0.0359025693284796,0.365,0.253503461272355,0.359,0.261372916325041,-0.147,-0.139114825257955,0.191,-0.0244924283545425,-0.135,-0.0381356203891529,0.023,-0.139972099397831
"2332",2,3,2,1,1,"23211","65+","female",0.331,0.691201899499422,0.627,0.642632129327935,0.617,0.677227006939536,0.475,0.665975412256942,0.558,0.606307071400091,0.199,0.674763107365556,0.403,0.754989675575187
